,Player,Team,Position,Age,Market value,Contract expires,Matches played,Minutes played,Height,Foot,Birth country,Passport country,Comp,Season,Main Pos,Tier,Status,Defensive Ability,Pass Ability,KeyPass Ability,Dribbling Ability,positioning Defence,progressiveRuns,runs,defending1v1,touchQuality,crossing,positioning Midfield,ballPlaying Deep,SetPieces Ability,Create Chances Ability,Sight play,decisionMake,Concentration Ability,Finishing Ability,Heading Ability,Interception Ability,Tackle Ability,Aerial Ability,Role,Role2,Stopper,Aerial CB,Ball Playing CB,Ball Carrying CB,Attacking FB,Wing Back,Inverted Wing Back,Defensive FB,Full Back CB,Ball Winner,Deep Lying Playmaker,Attacking Playmaker,Media Punta llegador,Box-to-box,Banda,Por dentro,Defensivo,Falso,False 9,Target Man,Box Forward,Advanced Forward,Score,Percentile,Potential
1374,V. Endemann,SGS Essen,"CF, RW, RAMF",21.0,0,0,15,1171,0,0,Germany,Germany,Germany,Season,Midfield,0,Suplente,3.5619971604354,17.17171717171717,67.6767676767677,63.0,15.0,95.0,9.801348793185046,2.806791292001893,6.486512068149549,6.719356365357312,2.7652626597255088,7.0,0.0,19.0,52.52525252525253,26.0,3.0,72.0,41.836734693877546,15.0,12.0,5.05050505050505,Media Punta llegador,Attacking Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.21,43.3,52.69,58.49,45.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.8159142806956,21.0,Low
1622,F. Rogic,Eskilstuna United,CF,29.0,0,2024-12-31,20,1584,0,0,Sweden,Sweden,Sweden,Season,Forward,0,Titular,6.304405286343612,8.080808080808081,39.3939393939394,14.000000000000002,19.0,70.0,8.808370044052865,3.31784140969163,5.062555066079295,7.195594713656388,2.9290748898678416,11.0,6.06146526824195,50.0,39.3939393939394,44.0,4.0,40.0,0.0,2.0,17.0,1.0101010101010102,Box Forward,False 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.53,41.82,58.49,45.7,35.8159142806956,21.0,Low
263,S. Puntigam,Köln,"LCB, LCMF, RCMF",30.0,0,0,15,1372,173,0,Austria,Austria,Germany,Season,Center Back,0,Titular,6.197435897435898,61.61616161616163,67.6767676767677,44.0,2.0,53.0,6.273333333333333,4.80948717948718,7.63,7.933846153846154,1.6128205128205129,63.0,98.72026380204038,68.0,78.7878787878788,82.0,10.0,48.0,12.244897959183673,35.0,28.0,80.80808080808082,Ball Playing CB,Aerial CB,51.01,58.43,58.48,56.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.798348849464254,21.0,Low
1109,M. Roth,Dijon,"CF, RCMF",21.0,0,0,16,1386,0,0,France,France,France,Season,Forward,0,Titular,6.223260766682442,29.292929292929294,42.42424242424242,21.0,18.0,50.0,6.253549455750119,5.012778040700425,7.3205158542356825,4.764079507808802,2.8935163274964504,33.0,0.0,56.00000000000001,33.333333333333336,55.0,28.000000000000004,62.0,41.836734693877546,8.0,70.0,67.6767676767677,Media Punta llegador,Deep Lying Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.46,55.41,55.18,58.48,38.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.798348849464254,21.0,Low
1365,P. Howells,Lewes,"CF, LCMF, AMF",26.0,0,0,15,1444,0,0,England,England,ENG_Championship,Season,Midfield,0,Titular,6.838144817794605,4.040404040404041,22.222222222222225,66.0,16.0,78.0,8.1549929010885,5.818386180785613,5.72681022243256,7.270941788925699,2.8878371982962614,13.0,60.4361930212471,16.0,21.21212121212121,36.0,35.0,40.0,41.836734693877546,7.0,68.0,49.494949494949495,Media Punta llegador,Attacking Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.07,44.49,54.59,58.48,47.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.798348849464254,21.0,Low
158,J. Singano,FC Juárez,"LCB, RCB",22.0,0,0,23,2144,0,unknown,Tanzania,Tanzania,Mexico,Season,Center Back,0,Titular,4.566666666666666,3.0303030303030303,35.35353535353536,13.0,55.0,15.0,4.296153846153846,5.943076923076923,5.217435897435898,2.7364102564102564,6.050769230769231,5.0,13.765468506721302,45.0,12.121212121212123,27.0,88.0,25.0,12.244897959183673,80.0,78.0,89.89898989898991,Aerial CB,Stopper,52.44,58.45,38.47,44.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.745652555770256,21.0,Low
1346,S. Groom,Houston Dash,"AMF, RCMF, CF",30.0,0,0,21,1320,168,0,United States,United States,USA,Season,Midfield,0,Titular,4.811287269285376,8.080808080808081,83.83838383838385,26.0,44.0,51.0,7.4420255560814015,6.054070042593469,8.094652153336488,4.838618078561288,4.883577851396119,16.0,0.0,82.0,65.65656565656568,57.0,52.0,43.0,87.75510204081631,38.0,58.0,82.82828282828284,Media Punta llegador,Attacking Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.21,56.72,57.46,58.44,50.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.72808712453891,21.0,Low
1145,L. Johnson,Newcastle Jets,"RCMF, LCMF, RDMF",23.0,0,0,16,1310,0,unknown,Australia,Australia,Australia,Season,Midfield,0,Titular,4.4852106010411745,35.35353535353536,51.51515151515152,87.0,53.0,58.0,6.781708471367724,7.006152389966871,6.978821580690962,3.4543303360151447,5.225982016090866,41.0,0.0,36.0,47.474747474747474,12.0,71.0,35.0,41.836734693877546,42.0,84.0,3.0303030303030303,Box-to-box,Attacking Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.36,54.37,54.45,54.31,58.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.69295626207624,21.0,Low
1623,Gabi Nunes,Madrid CF,"CF, LWF",26.0,0,0,25,1450,0,0,Brazil,Brazil,Spain,Season,Forward,0,Titular,0.6927312775330396,0.0,0.0,1.0,20.0,1.0,1.3988986784140969,4.92488986784141,1.705066079295154,1.8044052863436122,3.640088105726872,1.0,6.06146526824195,14.000000000000002,0.0,1.0,56.00000000000001,35.0,0.0,1.0,49.0,0.0,Box Forward,Advanced Forward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,18.68,58.41,18.7,35.67539083084489,21.0,Low
426,Poliana,Palmeiras,"RCB, RB",31.0,0,0,15,1397,174,0,Brazil,Brazil,Brazil,Season,Full Back,0,Titular,3.785384615384615,10.101010101010102,87.87878787878789,69.0,68.0,75.0,6.531794871794872,1.841282051282051,7.001282051282051,8.485128205128206,5.883076923076923,15.0,13.765468506721302,61.0,84.84848484848486,84.0,13.0,59.0,12.244897959183673,82.0,2.0,31.313131313131315,Ball Carrying CB,Ball Playing CB,49.93,51.54,53.46,58.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.64025996838224,21.0,Low
264,K. Guzman,Guadalajara,"LCB, RCB",20.0,0,0,13,1094,0,0,Mexico,Mexico,Mexico,Season,Center Back,0,Suplente,4.177435897435897,71.71717171717172,5.05050505050505,30.0,4.0,31.0,3.6100000000000003,1.624102564102564,3.687692307692308,2.7364102564102564,1.6205128205128205,81.0,13.765468506721302,45.0,6.060606060606061,26.0,0.0,80.0,95.91836734693877,10.0,2.0,77.77777777777779,Aerial CB,Ball Playing CB,50.4,58.38,54.6,49.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.62269453715089,21.0,Low
1368,A. Anderdal,Stabæk,RCMF,26.0,0,0,22,1224,0,unknown,Norway,Norway,Norway,Season,Midfield,0,Titular,4.02117841930904,34.343434343434346,41.41414141414141,30.0,18.0,81.0,8.865830572645526,5.800757217226692,5.008400378608615,7.155229531471841,3.500946521533365,32.0,34.12831744203706,23.0,60.606060606060616,35.0,48.0,70.0,41.836734693877546,30.0,61.0,72.72727272727273,Media Punta llegador,Attacking Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.42,47.12,53.61,58.38,48.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.62269453715089,21.0,Low
1437,V. Fjelldal,Røa,"RWF, RW",25.0,0,0,15,1137,0,0,Norway,Norway,Norway,Season,Winger,0,Suplente,6.572292993630573,12.121212121212123,41.41414141414141,19.0,54.0,24.0,3.821337579617834,8.073089171974523,4.469426751592357,6.327707006369427,5.102866242038217,14.0,2.9902276630485947,38.0,26.262626262626267,43.0,60.0,55.00000000000001,89.79591836734693,32.0,80.0,28.28282828282828,Falso,Banda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.73,50.96,54.93,58.35,0.0,0.0,0.0,0.0,35.569998243456894,21.0,Low
105,C. Pleidrup,Sassuolo,LCB,22.0,0,0,19,1852,0,0,Denmark,Denmark,Italy,Season,Center Back,0,Titular,4.591282051282052,59.5959595959596,28.28282828282828,34.0,74.0,14.0,3.10025641025641,2.8015384615384615,4.1697435897435895,7.047179487179489,6.626666666666667,69.0,61.75557593020686,63.0,21.21212121212121,28.0,23.0,24.0,12.244897959183673,79.0,2.0,55.55555555555557,Stopper,Aerial CB,58.34,58.25,56.62,49.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.55243281222554,21.0,Low
1492,A. Fjeldsted,Keflavík,"CF, RW, LW",18.0,0,0,17,1381,0,0,Iceland,Iceland,Iceland,Season,Forward,0,Titular,4.549363057324841,17.17171717171717,34.343434343434346,11.0,25.0,20.0,4.1340764331210185,6.075,5.309394904458599,4.727070063694268,3.4748407643312107,22.0,37.65314601861077,72.0,44.44444444444445,50.0,20.0,57.00000000000001,86.73469387755101,18.0,41.0,25.252525252525253,Falso,Por dentro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.74,51.43,47.09,58.34,0.0,0.0,0.0,0.0,35.55243281222554,21.0,Low
130,P. Peake,Southampton,RCB,20.0,0,0,15,1452,0,0,England,England,ENG_Championship,Season,Center Back,0,Titular,3.236410256410257,32.323232323232325,74.74747474747477,9.0,83.0,29.0,3.701538461538462,1.64025641025641,5.596410256410256,8.366153846153846,7.173846153846154,38.0,67.12062383703758,67.0,67.6767676767677,76.0,27.0,52.0,12.244897959183673,80.0,2.0,53.53535353535355,Aerial CB,Stopper,55.68,58.3,52.94,50.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.482171087300195,21.0,Low
1377,D. Ordonez,North Carolina Courage,"CF, LAMF, RAMF",21.0,0,2023-12-31,19,1468,181,0,United States,"United States, Mexico",USA,Season,Midfield,0,Titular,2.5705158542356843,24.242424242424242,61.61616161616163,27.0,14.0,62.0,6.548864174159962,3.347255087553242,6.493137718883105,6.208234737340274,2.7089446284902983,16.0,0.0,41.0,46.46464646464647,35.0,12.0,95.0,100.0,7.0,28.0,72.72727272727273,Media Punta llegador,Attacking Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.87,47.28,51.67,58.3,37.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.482171087300195,21.0,Low
265,T. Greboval,Paris,LCB,25.0,0,0,16,1515,0,0,France,France,France,Season,Center Back,0,Titular,4.886410256410256,77.77777777777779,30.303030303030305,16.0,9.0,29.0,3.642307692307692,6.216666666666667,5.2723076923076935,6.638461538461539,2.5405128205128205,78.0,62.49388527518358,42.0,24.242424242424242,44.0,42.0,45.0,80.61224489795917,36.0,74.0,78.7878787878788,Aerial CB,Ball Playing CB,52.88,58.29,57.04,51.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.46460565606885,20.0,Low
676,E. Koivisto,Liverpool,"RWB, RB",28.0,0,0,13,1167,169,0,Finland,Finland,England,Season,Full Back,0,Suplente,4.228021978021978,15.151515151515152,28.28282828282828,38.0,53.0,65.0,7.607354184277261,5.184065934065934,5.4211749788672865,4.384615384615385,5.286559594251902,18.0,5.3384651406136125,48.0,14.14141414141414,50.0,48.0,62.0,66.3265306122449,70.0,49.0,45.45454545454546,Wing Back,Attacking FB,0.0,0.0,0.0,0.0,56.83,58.29,55.29,53.65,51.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.46460565606885,20.0,Low
1369,C. Ibarra,Atlas,"LW, LAMF, LCMF",29.0,0,0,21,1472,168,0,Mexico,Mexico,Mexico,Season,Midfield,0,Titular,6.262778040700425,11.111111111111112,34.343434343434346,32.0,23.0,60.0,6.405939422621865,5.658305726455277,5.7382867960246084,5.7856128726928535,3.4245149077141503,6.0,83.20859294707839,85.0,43.43434343434344,47.0,40.0,82.0,41.836734693877546,14.0,66.0,70.70707070707071,Media Punta llegador,Attacking Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.61,43.95,53.53,58.23,39.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.35921306868083,20.0,Low
398,A. Sombath,Olympique Lyonnais,"RCB, RB, LCB",19.0,0,0,13,1133,0,0,France,France,France,Season,Full Back,0,Suplente,4.41,78.7878787878788,93.93939393939395,49.0,15.0,77.0,9.106923076923078,2.0243589743589743,7.735641025641027,8.564102564102564,3.516410256410256,83.0,13.765468506721302,39.0,93.93939393939395,74.0,14.000000000000002,9.0,12.244897959183673,41.0,2.0,6.060606060606061,Ball Playing CB,Ball Carrying CB,41.04,40.74,58.22,56.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.341647637449505,20.0,Low
1110,M. Jalkerud,Eskilstuna United,"CF, AMF, LW",33.0,0,0,26,2151,160,0,Sweden,Sweden,Sweden,Season,Midfield,0,Titular,6.305253194510175,63.63636363636365,69.69696969696972,44.0,32.0,46.0,6.542475153809749,3.2705868433506864,7.110861334595361,6.421438712730715,3.798864174159962,27.0,0.0,74.0,56.565656565656575,53.0,6.0,84.0,92.85714285714285,19.0,12.0,43.43434343434344,Media Punta llegador,Deep Lying Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.35,54.77,54.55,58.2,44.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.30651677498683,20.0,Low
137,Letícia Fagundes,São José,"LCB, RCB, CB",0.0,0,0,15,1145,0,0,Brazil,Brazil,Brazil,Season,Center Back,0,Suplente,5.616923076923078,1.0101010101010102,5.05050505050505,15.0,56.0,9.0,2.5797435897435896,1.5612820512820513,2.7256410256410257,2.7364102564102564,5.058974358974359,4.0,13.765468506721302,3.0,5.05050505050505,1.0,8.0,36.0,12.244897959183673,71.0,2.0,75.75757575757576,Aerial CB,Stopper,54.89,58.19,40.91,44.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.28895134375548,20.0,Low
504,J. Gilkes,Bergdalens,"RB, RW",22.0,0,0,25,2154,0,unknown,Sweden,Sweden,Sweden 2nd Division,Season,Full Back,0,Titular,4.644336432797971,34.343434343434346,60.606060606060616,19.0,78.0,16.0,4.110312764158918,3.8366441251056633,6.529163144547761,5.852493660185968,6.720625528317837,56.0,5.3384651406136125,81.0,51.51515151515152,66.0,23.0,60.0,66.3265306122449,87.0,7.0,75.75757575757576,Inverted Wing Back,Full Back CB,0.0,0.0,0.0,0.0,51.87,54.19,58.18,53.77,54.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.27138591252415,20.0,Low
505,E. Jansson,AIK,"RB, LB",19.0,0,0,19,1271,0,0,Sweden,Sweden,Sweden,Season,Full Back,0,Titular,5.0857988165680466,10.101010101010102,55.55555555555557,28.999999999999996,40.0,31.0,5.335376162299239,7.313820794590026,5.591504649196957,5.925612848689772,4.692307692307692,22.0,51.58421532047291,79.0,60.606060606060616,65.0,52.0,30.0,66.3265306122449,75.0,62.0,4.040404040404041,Full Back CB,Inverted Wing Back,0.0,0.0,0.0,0.0,54.61,53.52,57.34,56.46,58.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.23625505006148,20.0,Low
987,C. Lindqvist,Sundby,"DMF, LDMF",23.0,0,0,14,1133,0,0,Denmark,Denmark,Denmark,Season,Midfield,0,Suplente,8.117960246095599,84.84848484848486,0.0,9.0,94.0,9.0,2.180430667297681,6.49219119734974,2.015144344533838,5.755560814008519,8.079034548035967,81.0,49.14841101013856,7.000000000000001,0.0,10.0,69.0,9.0,41.836734693877546,91.0,39.0,24.242424242424242,Box-to-box,Ball Winner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.53,50.32,44.04,39.89,58.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.18355875636748,20.0,Low
434,L. Ostermeier,SGS Essen,"LCB, LB, DMF",26.0,0,0,15,1270,167,0,Germany,Germany,Germany,Season,Full Back,0,Titular,8.82128205128205,28.28282828282828,87.87878787878789,90.0,18.0,65.0,7.094871794871795,6.971538461538461,8.621538461538462,6.367179487179487,3.5635897435897435,27.0,61.0664872082286,59.0,75.75757575757576,58.0,47.0,15.0,12.244897959183673,85.0,60.0,1.0101010101010102,Ball Carrying CB,Ball Playing CB,46.84,38.73,51.72,58.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.11329703144214,20.0,Low
108,K. Holm,Keflavík,"LB, RCB",27.0,0,0,17,1597,0,0,Iceland,Iceland,Iceland,Season,Full Back,0,Titular,6.611794871794871,1.0101010101010102,13.131313131313133,71.0,90.0,30.0,4.872051282051282,9.047435897435896,4.357435897435897,7.384615384615384,7.795897435897436,8.0,13.765468506721302,5.0,19.191919191919194,8.0,94.0,55.00000000000001,12.244897959183673,98.0,95.0,9.090909090909092,Stopper,Ball Carrying CB,58.09,50.46,51.85,53.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.11329703144214,20.0,Low
109,H. Johansson,Bromölla ,LCB,22.0,0,0,26,2400,0,unknown,Sweden,Sweden,Sweden 2nd Division,Season,Center Back,0,Titular,4.605384615384615,65.65656565656568,12.121212121212123,21.0,84.0,16.0,2.945897435897436,6.128717948717949,5.171282051282051,6.197948717948718,7.439487179487179,67.0,13.765468506721302,54.0,14.14141414141414,39.0,86.0,6.0,12.244897959183673,92.0,78.0,34.343434343434346,Stopper,Ball Playing CB,57.98,55.11,56.9,49.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.92007728789742,20.0,Low
695,M. Bonsegundo,Madrid CF,"RB, LW, CF",29.0,0,2023-06-30,28,2116,167,0,Argentina,Argentina,Spain,Season,Full Back,0,Titular,6.348267117497886,13.131313131313133,23.232323232323232,50.0,1.0,52.0,4.615173288250211,6.69167371090448,4.353550295857988,5.348689771766695,1.4978867286559594,14.0,54.46443309483258,8.0,28.28282828282828,16.0,24.0,68.0,66.3265306122449,35.0,66.0,47.474747474747474,Attacking FB,Wing Back,0.0,0.0,0.0,0.0,57.96,51.65,47.31,50.09,47.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.88494642543475,20.0,Low
399,M. Turner,Manchester United,LCB,26.0,0,0,15,1477,0,0,England,England,England,Season,Center Back,0,Titular,4.676923076923076,95.95959595959597,5.05050505050505,38.0,36.0,57.0,8.57025641025641,3.8897435897435892,2.9605128205128204,3.3364102564102565,4.355384615384615,83.0,13.765468506721302,20.0,9.090909090909092,5.0,37.0,57.00000000000001,80.61224489795917,37.0,45.0,38.38383838383839,Ball Playing CB,Ball Carrying CB,52.09,52.21,57.94,56.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.849815562972076,20.0,Low
401,S. Catley,Arsenal,"LB, LCB",29.0,0,0,12,1080,171,0,Australia,Australia,England,Season,Full Back,0,Suplente,4.451538461538461,86.86868686868688,97.979797979798,37.0,8.0,80.0,8.558717948717948,3.503589743589744,8.696153846153846,8.83076923076923,2.324102564102564,78.0,99.50779377001552,72.0,95.95959595959597,91.0,10.0,39.0,12.244897959183673,25.0,24.0,22.222222222222225,Ball Playing CB,Ball Carrying CB,42.15,45.52,57.93,57.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.83225013174073,20.0,Low
403,F. Michael,Piteå,"LCB, CB",36.0,0,0,26,2487,166,0,Nigeria,Nigeria,Sweden,Season,Center Back,0,Titular,4.904102564102564,62.626262626262644,15.151515151515152,79.0,37.0,68.0,7.4371794871794865,1.45,4.305384615384615,6.845641025641025,4.335897435897435,64.0,13.765468506721302,24.0,32.323232323232325,31.0,9.0,5.0,12.244897959183673,65.0,2.0,27.272727272727277,Ball Carrying CB,Ball Playing CB,48.74,49.51,57.23,57.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.74442297558406,20.0,Low
402,J. McCormick,Adelaide United,RCB,28.0,0,0,13,1088,0,0,Australia,Australia,Australia,Season,Center Back,0,Suplente,2.7653846153846153,76.76767676767678,5.05050505050505,84.0,74.0,66.0,6.387179487179488,5.086153846153846,3.505128205128205,2.7364102564102564,7.0082051282051285,76.0,13.765468506721302,9.0,8.080808080808081,6.0,83.0,31.0,12.244897959183673,81.0,64.0,12.121212121212123,Ball Playing CB,Ball Carrying CB,47.4,45.4,57.87,55.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.726857544352704,19.0,Low
678,J. Jackmon,Fiorentina,LB,25.0,0,0,14,1101,0,0,United States,United States,Italy,Season,Full Back,0,Suplente,5.561284868977177,24.242424242424242,19.191919191919194,79.0,73.0,42.0,5.701606086221471,2.15469146238377,6.188926458157227,5.810228233305156,6.697802197802197,45.0,5.3384651406136125,22.0,17.17171717171717,18.0,32.0,56.00000000000001,95.91836734693877,83.0,7.0,84.84848484848486,Wing Back,Attacking FB,0.0,0.0,0.0,0.0,55.63,57.85,53.16,49.49,46.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.69172668189005,19.0,Low
1358,L. Evans,West Ham United,"RW, RAMF, RWF",30.0,0,0,15,1105,166,0,Scotland,Scotland,England,Season,Midfield,0,Suplente,5.239115002366304,32.323232323232325,57.57575757575758,57.99999999999999,29.0,64.0,8.158542356838618,3.8809749171793664,6.374467581637483,7.502366303833412,3.846663511594889,19.0,0.0,76.0,43.43434343434344,57.0,21.0,40.0,89.79591836734693,27.0,30.0,33.333333333333336,Media Punta llegador,Attacking Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.46,50.95,55.43,57.85,50.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.69172668189005,19.0,Low
110,Kathellen,Real Madrid,"RCB, CB",26.0,0,0,18,1588,180,0,Brazil,Brazil,Spain,Season,Center Back,0,Titular,7.001282051282051,74.74747474747477,5.05050505050505,60.0,33.0,19.0,3.1756410256410255,2.5897435897435894,3.0025641025641026,2.7364102564102564,3.9599999999999995,51.0,13.765468506721302,3.0,1.0101010101010102,2.0,6.0,43.0,83.67346938775509,34.0,2.0,42.42424242424242,Stopper,Aerial CB,57.8,55.76,52.45,51.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.60389952573336,19.0,Low
111,M. Beer,Sunderland,"RB, RCB",30.0,0,0,15,1198,0,0,England,England,ENG_Championship,Season,Full Back,0,Suplente,8.308974358974359,0.0,5.05050505050505,28.000000000000004,61.0,13.0,4.500769230769231,8.428461538461539,3.4333333333333327,8.494358974358974,5.776410256410257,1.0,13.765468506721302,10.0,6.060606060606061,24.0,76.0,1.0,12.244897959183673,76.0,82.0,30.303030303030305,Stopper,Aerial CB,57.74,52.66,44.59,49.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.49850693834534,19.0,Low
269,M. Plan,Djurgården,"LCB, RCB",24.0,0,2024-12-31,21,1864,0,0,Sweden,Sweden,Sweden,Season,Center Back,0,Titular,3.5666666666666664,57.57575757575758,70.70707070707071,60.0,85.0,54.0,6.213333333333333,4.248205128205128,7.4202564102564095,5.831794871794871,7.834358974358975,58.0,13.765468506721302,67.0,62.626262626262644,58.0,74.0,30.0,12.244897959183673,97.0,30.0,45.45454545454546,Ball Playing CB,Aerial CB,55.81,56.87,57.73,56.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.480941507114,19.0,Low
1372,Maria Alves,Flamengo,"RW, RAMF, CF",29.0,0,0,15,1276,0,0,Brazil,Brazil,Brazil,Season,Midfield,0,Titular,3.341575958353053,17.17171717171717,18.181818181818183,78.0,22.0,82.0,8.562825366777094,2.218764789398959,6.139020350212967,7.751774727875059,3.3066729768102228,4.0,0.0,36.0,19.191919191919194,29.0,6.0,73.0,41.836734693877546,12.0,12.0,51.51515151515152,Media Punta llegador,Attacking Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.93,41.92,53.08,57.72,48.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.46337607588267,19.0,Low
267,A. Mejia,Pachuca,"LCB, RCB",27.0,0,0,20,1673,0,0,Mexico,Mexico,Mexico,Season,Center Back,0,Titular,4.707435897435897,49.494949494949495,51.51515151515152,30.0,60.0,61.0,7.94948717948718,8.366410256410257,5.635897435897436,3.287179487179487,5.707179487179487,49.0,13.765468506721302,90.0,34.343434343434346,68.0,87.0,27.0,12.244897959183673,44.0,98.0,72.72727272727273,Ball Carrying CB,Aerial CB,53.88,57.66,53.15,57.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.44581064465132,19.0,Low
